Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,음파음파 Umpah Umpah,Red Velvet,1,3057516,,https://www.youtube.com/watch?v=vHS9E6JFja8
2,1,ICY,ITZY,5,2512129,2.6%,https://www.youtube.com/watch?v=zndvqTc4P9I
3,,LALALAY(날라리),SUNMI,1,1740313,,https://www.youtube.com/watch?v=LrggmyDhWBo
4,,FLASH (엑스원),X1,1,1146681,,https://www.youtube.com/watch?v=LlQEKB2H7z4
5,3,Phocha,Hwang In Wook,10,1098001,15.5%,https://www.youtube.com/watch?v=g6uvXiLNrxM
6,2,FANCY,TWICE,19,977794,2.8%,https://www.youtube.com/watch?v=kOHB85vDuow
7,8,오늘도 빛나는 너에게 (To You My Light) (feat. Raon Lee),Maktub,11,947227,13.4%,https://www.youtube.com/watch?v=kNYA3H1jSSs
8,13,Kill This Love,BLACKPINK,21,918084,39.8%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
9,,Done For Me,Punch(펀치),1,898613,,https://www.youtube.com/watch?v=
10,6,2002,Anne-Marie,38,883201,1.2%,https://www.youtube.com/watch?v=Il-an3K9pjg
11,4,Señorita,Shawn Mendes & Camila Cabello,10,853611,-9%,https://www.youtube.com/watch?v=Pkh8UtuejGw
12,5,Boy With Luv (feat. Halsey),BTS,20,828502,-6.4%,https://www.youtube.com/watch?v=XsX3ATc3FbA
13,7,Snapping,CHUNG HA,9,814978,-6.3%,https://www.youtube.com/watch?v=deV_DmHKwjc
14,9,헤어져줘서 고마워,벤 BEN,8,772463,-6.8%,https://www.youtube.com/watch?v=KJ1IY9D_Nn8
15,14,bad guy,Billie Eilish,22,745277,16%,https://www.youtube.com/watch?v=DyDfgMOUjCI
16,19,가라사대 (GOTTASADAE),BewhY,5,652430,32%,https://www.youtube.com/watch?v=ckZor7HRU1E
17,11,달라달라(DALLA DALLA),ITZY,29,641077,-9.1%,https://www.youtube.com/watch?v=pNfTK39k55U
18,12,Speechless (Full),Naomi Scott,14,638413,-3.3%,https://www.youtube.com/watch?v=mw5VIEIvuMI
19,15,Lean On Me (나의 어깨에 기대어요),10CM,6,633265,15.2%,https://www.youtube.com/watch?v=WD4E_XXd53s
20,10,술이 문제야 (Drunk On Love),Jang Hye-jin & Yoon Min Soo,10,616660,-16.7%,https://www.youtube.com/watch?v=XcbEM7j_ARQ
21,17,Uh-Oh,(G)I-DLE,9,581886,11.2%,https://www.youtube.com/watch?v=I66oFXdf0KU
22,16,시든 꽃에 물을 주듯,HYNN,5,513059,-2.6%,https://www.youtube.com/watch?v=abQ2AYUyrb8
