Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Cold Blooded,Jessi,1,8845468,,https://www.youtube.com/watch?v=1JHOl9CSmXk
2,1,Savage,aespa,2,7955423,69.8%,https://www.youtube.com/watch?v=WPdWvnAAurg
3,4,Next Level,aespa,22,2340218,-5.6%,https://www.youtube.com/watch?v=4TWR90KJl84
4,2,My Universe (Live),Coldplay & BTS,3,2280246,-35.1%,https://www.youtube.com/watch?v=3YqPKLZF_WU
5,3,The Feels,TWICE,2,1930425,-39.1%,https://www.youtube.com/watch?v=f5_wn8mexmM
6,5,LOCO,ITZY,3,1910493,-20.4%,https://www.youtube.com/watch?v=MjCZfZfucEc
7,6,색안경 (STEREOTYPE),STAYC,6,1758922,-12.4%,https://www.youtube.com/watch?v=Xmxcnf2v_gs
8,33,MONEY,LISA,4,1563079,165.1%,https://www.youtube.com/watch?v=dNCWe_6HAM8
9,7,Butter,BTS,21,1449120,-14.6%,https://www.youtube.com/watch?v=WMweEpGlu_U
10,11,낙하(NAKKA),AKMU & IU,12,1417526,5.9%,https://www.youtube.com/watch?v=EtiPbWzUY9o
11,8,Permission to Dance,BTS,14,1368593,-15.3%,https://www.youtube.com/watch?v=CuklIb9d3fI
12,9,STAY,The Kid Laroi & Justin Bieber,14,1297216,-10.6%,https://www.youtube.com/watch?v=kTJczUoc26U
13,10,Queendom,Red Velvet,9,1201788,-12.7%,https://www.youtube.com/watch?v=c9RzZpV460k
14,12,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,19,1190010,-0.6%,https://www.youtube.com/watch?v=9Unrl9Yi55s
15,92,GLASSY,JO YURI,2,1139539,383.9%,https://www.youtube.com/watch?v=AQt4K08L_m8
16,13,신호등,Lee Mujin,22,1108752,-4.4%,https://www.youtube.com/watch?v=9Ibf10h9U0c
17,14,Weekend,TAEYEON,15,1062898,-5.1%,https://www.youtube.com/watch?v=RmuL-BPFi2Q
18,,힘을 내세요,Lee Chanwon,1,1014803,,https://www.youtube.com/watch?v=wBnZWzQirdg
19,17,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,17,1003370,5.4%,https://www.youtube.com/watch?v=z127C11tKsg
20,24,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,32,989629,21.6%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
21,20,Celebrity,IU,38,863266,-4.3%,https://www.youtube.com/watch?v=0-q1KafFCLU
22,16,DUMB DUMB,JEON SOMI,11,858811,-13.2%,https://www.youtube.com/watch?v=tg2uF3R_Ozo
