Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,13,깡 GANG,Rain,12,3664022,294.8%,https://www.youtube.com/watch?v=xqFvYsy4wE4
2,2,에잇 (feat. SUGA of BTS),IU,3,3001253,36.1%,https://www.youtube.com/watch?v=TgOu00Mf3kI
3,1,살짝 설렜어 (Nonstop),OH MY GIRL,4,2445290,-10.3%,https://www.youtube.com/watch?v=iDjQSdN_ig8
4,3,WANNABE,ITZY,11,1543733,-11.3%,https://www.youtube.com/watch?v=fE2h3lGlOsk
5,4,아로하 (Aloha),CHO JUNG SEOK,8,1479941,-10%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
6,8,돌덩이,Ha Hyun Woo,13,1038755,-13.2%,https://www.youtube.com/watch?v=kmUBHak9HD4
7,6,덤더럼 (Dumhdurum),Apink,6,1036795,-20.5%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
8,7,Stay Tonight,CHUNG HA,4,962950,-21%,https://www.youtube.com/watch?v=YPFIh0dfYfw
9,11,시작,Gaho,15,941122,-10.2%,https://www.youtube.com/watch?v=O0StKlRHVeE
10,14,블루밍 (Blueming),IU,27,936036,1.2%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
11,10,ON,BTS,13,931295,-15.6%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
12,12,LALALILALA,APRIL,5,869998,-12.4%,https://www.youtube.com/watch?v=cO9DbwTF7rY
13,17,Psycho,Red Velvet,22,846371,9.4%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
14,16,DANCE MONKEY,Tones and I,26,805483,2.3%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
15,18,FIESTA,IZ*ONE,14,754668,-2.2%,https://www.youtube.com/watch?v=eDEFolvLn0A
16,19,METEOR,CHANGMO,24,754248,0.1%,https://www.youtube.com/watch?v=abuTb3qMOsY
17,15,Any song,ZICO,19,747740,-7.6%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
18,9,나비와 고양이 (Leo) (feat. BAEKHYUN),BOL4,2,730007,-37.4%,https://www.youtube.com/watch?v=L8UUYfe6-UA
19,5,Dolphin,OH MY GIRL,4,725374,-47.7%,https://www.youtube.com/watch?v=oaRTMjLdiDw
20,23,Memories,Maroon 5,33,676716,3.1%,https://www.youtube.com/watch?v=SlPhMPnQ58k
21,20,"그때 그 아인 (Someday, The Boy)",Kim Feel,13,665861,-9%,https://www.youtube.com/watch?v=qho6wWlsANw
22,,Punch,NCT 127,1,663521,,https://www.youtube.com/watch?v=U08OSl3V4po
23,88,트로트랩,"SUPERBEE, Uneducated Kid, twlv & Yuzion",2,648234,228.8%,https://www.youtube.com/watch?v=4aiMshK0tZg
24,58,품(Hug),BOL4,2,642669,106%,https://www.youtube.com/watch?v=qfeoX17dav0
25,22,Say So,Doja Cat,12,639843,-2.7%,https://www.youtube.com/watch?v=pok8H_KF1FA
26,21,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,31,604734,-11%,https://www.youtube.com/watch?v=YBEUXfT7_48
27,,곡예사 (Acrobat),Gwangil Jo,1,596106,,https://www.youtube.com/watch?v=aKuS6T2SZoI
28,24,영웅 (英雄; Kick It),NCT 127,11,561977,-12.3%,https://www.youtube.com/watch?v=2OvyA2__Eas
29,34,좋은 사람 있으면 소개시켜줘,JOY,9,519492,9%,https://www.youtube.com/watch?v=hoLzH1revMg
30,26,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,49,515913,-4.7%,https://www.youtube.com/watch?v=kNYA3H1jSSs
31,30,니가 왜 거기서 나와,Young Tak,20,510791,2.6%,https://www.youtube.com/watch?v=Y3s_GYdceVg
32,38,Feel Special,TWICE,35,508418,17.3%,https://www.youtube.com/watch?v=3ymwOvzhwHs
33,25,Remember Me (불꽃놀이),OH MY GIRL,29,493714,-11.9%,https://www.youtube.com/watch?v=RrvdjyIL0fA
34,28,HIP,MAMAMOO,27,478813,-8.6%,https://www.youtube.com/watch?v=KhTeiaCezwM
35,32,비밀정원 (Secret Garden),OH MY GIRL,26,452616,-7.8%,https://www.youtube.com/watch?v=QIN5_tJRiyY
36,35,너를 그린 우주 (Insomnia2020) (Feat. 이라온),MAKTUB,4,447258,-3.5%,https://www.youtube.com/watch?v=EWRUm52agrk
37,27,Oh my god,(G)I-DLE,7,445025,-15.1%,https://www.youtube.com/watch?v=om3n2ni8luE
38,36,"야망 (AMBITION) (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,44,441246,-2.3%,https://www.youtube.com/watch?v=K7o4nYV0ns4
39,61,화려하지 않은 고백 (Confession Is Not Flashy),KYUHYUN,6,435700,51.4%,https://www.youtube.com/watch?v=03xSD1o-ivk
40,,Sorry,Justin Bieber,3,433757,,https://www.youtube.com/watch?v=fRh_vgS2dFE
41,43,Painkiller,Ruel,29,410055,8.4%,https://www.youtube.com/watch?v=dTwj7PhpY9M
42,42,Don't Start Now,Dua Lipa,29,410010,6.1%,https://www.youtube.com/watch?v=oygrmJFKYZY
43,29,사랑해 (Luv U),(G)I-DLE,4,384829,-23.9%,https://www.youtube.com/watch?v=TzepUKHa9lg
44,46,어떻게 지내 (I Need You),OVAN,11,384763,6.8%,https://www.youtube.com/watch?v=rVXeArOQIs4
45,37,BUNGEE,OH MY GIRL,26,380484,-13.4%,https://www.youtube.com/watch?v=QTD_yleCK9Y
46,40,폰서트 (Phonecert),10CM,37,362885,-12.8%,https://www.youtube.com/watch?v=mOo8bVzN9M8
47,31,Stuck with U,Justin Bieber & Ariana Grande,2,354663,-28.3%,https://www.youtube.com/watch?v=pE49WK-oNjU
48,45,ICY,ITZY,43,342529,-7.5%,https://www.youtube.com/watch?v=zndvqTc4P9I
49,48,웨이백홈,SHAUN,27,340739,-1.2%,https://www.youtube.com/watch?v=amOSaNX7KJg
50,51,BLOOM (처음처럼),M.C The Max,9,338898,-0.1%,https://www.youtube.com/watch?v=3XUe2PsadEk
51,33,Zombie,DAY6,2,337448,-29.5%,https://www.youtube.com/watch?v=k8gx-C7GCGU
52,50,Half (반만),Jin Minho,13,334448,-2.5%,https://www.youtube.com/watch?v=HrUz_D0lfI4
53,47,우리집 (My House),2PM,18,327583,-7.8%,https://www.youtube.com/watch?v=u2pFB1dCSo4
54,55,"아무렇지 않게, 안녕(When I tell you goodbye)",HYNN,8,320045,1.1%,https://www.youtube.com/watch?v=V3JM-xE2Nsc
55,39,I'm in Trouble,NU'EST,2,319018,-24%,https://www.youtube.com/watch?v=4Lm9u-iXrDc
56,49,Blinding Lights,The Weeknd,11,318278,-7.5%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
57,53,Give You My Heart (마음을 드려요),IU,14,317449,-3.9%,https://www.youtube.com/watch?v=euI-C1YONaU
