Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Dynamite,BTS,7,8378291,3.1%,https://www.youtube.com/watch?v=gdZLi9oWNZg
2,,Lovesick Girls,BLACKPINK,1,6893832,,https://www.youtube.com/watch?v=dyRsYk0LyA8
3,29,테스형!,Na Hoon-a,2,3381747,648.4%,https://www.youtube.com/watch?v=MRrXRlVd0P0
4,85,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",2,2094464,990.8%,https://www.youtube.com/watch?v=qvu4nPMyl3U
5,2,Ice Cream,BLACKPINK & Selena Gomez,6,1498285,-6.5%,https://www.youtube.com/watch?v=vRXZj0DzXIA
6,4,How You Like That,BLACKPINK,15,1415340,0.6%,https://www.youtube.com/watch?v=ioNng23DkIM
7,6,When We Disco,J.Y. Park  & SUNMI,9,1351574,4%,https://www.youtube.com/watch?v=zrsBjYukE8s
8,,Bet You Wanna (feat. Cardi B),BLACKPINK,1,1263638,,https://www.youtube.com/watch?v=1qVDCzI4Xwc
9,3,Not Shy,ITZY,8,1167276,-18.3%,https://www.youtube.com/watch?v=wTowEKjDGkU
10,7,취기를 빌려 (Slightly Tipsy),Sandeul,11,1065472,-3.2%,https://www.youtube.com/watch?v=2COAu1l6hUQ
11,47,범 내려 온다 (Tiger is Coming) [Live],LEENALCHI,4,981231,191.8%,https://www.youtube.com/watch?v=t0BHhqw_Ecc
12,5,숲의 아이 (Bon voyage),YooA,5,949597,-31.3%,https://www.youtube.com/watch?v=AAOOKbk-knM
13,8,눈누난나 (NUNU NANA),Jessi,10,888015,-14.2%,https://www.youtube.com/watch?v=tJQaUW36pMw
14,9,Maria (마리아),Hwa Sa,15,859907,-4%,https://www.youtube.com/watch?v=tDukIfFzX18
15,,Pretty Savage,BLACKPINK,1,855999,,https://www.youtube.com/watch?v=F8c8f2nK82w
16,14,Bad Boy,CHUNG HA & Christopher,3,792131,2%,https://www.youtube.com/watch?v=8WOawEvEGWc
17,11,덤디덤디 (DUMDi DUMDi),(G)I-DLE,10,786732,-4.1%,https://www.youtube.com/watch?v=HPQ5mqovXHo
18,10,WAP (feat. Megan Thee Stallion),Cardi B,9,784429,-10.5%,https://www.youtube.com/watch?v=hsm4poTWjMs
19,12,mad at disney,salem ilese,5,751710,-5.9%,https://www.youtube.com/watch?v=uJbooOYyBCA
20,15,살짝 설렜어 (Nonstop),OH MY GIRL,24,739592,-2.5%,https://www.youtube.com/watch?v=iDjQSdN_ig8
21,13,블루밍 (Blueming),IU,47,720255,-7.9%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
