Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Not Shy,ITZY,1,2902368,,https://www.youtube.com/watch?v=wTowEKjDGkU
2,7,When We Disco,J.Y. Park  & SUNMI,2,2700943,165.4%,https://www.youtube.com/watch?v=zrsBjYukE8s
3,1,How You Like That,BLACKPINK,8,2149694,-8.4%,https://www.youtube.com/watch?v=ioNng23DkIM
4,2,덤디덤디 (DUMDi DUMDi),(G)I-DLE,3,1857374,-20.5%,https://www.youtube.com/watch?v=HPQ5mqovXHo
5,3,눈누난나 (NUNU NANA),Jessi,3,1742183,-17.8%,https://www.youtube.com/watch?v=tJQaUW36pMw
6,4,다시 여기 바닷가 (Beach Again),싹쓰리,5,1662349,-11.2%,https://www.youtube.com/watch?v=JAy88PDxMIM
7,5,Maria (마리아),Hwa Sa,8,1223613,-17.9%,https://www.youtube.com/watch?v=tDukIfFzX18
8,6,살짝 설렜어 (Nonstop),OH MY GIRL,17,1072945,1%,https://www.youtube.com/watch?v=iDjQSdN_ig8
9,23,WAP (feat. Megan Thee Stallion),Cardi B,2,1055692,83.1%,https://www.youtube.com/watch?v=hsm4poTWjMs
10,11,WANNABE,ITZY,24,1019867,36%,https://www.youtube.com/watch?v=fE2h3lGlOsk
11,8,Dolphin,OH MY GIRL,17,962447,1.2%,https://www.youtube.com/watch?v=oaRTMjLdiDw
12,9,블루밍 (Blueming),IU,40,934106,8.1%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
13,10,에잇 (feat. SUGA of BTS),IU,16,756014,-1.3%,https://www.youtube.com/watch?v=TgOu00Mf3kI
14,20,MORE & MORE,TWICE,12,747324,24.7%,https://www.youtube.com/watch?v=mH0_XpSHkZo
15,13,Summer Hate (Feat. Rain(비)) (feat. Rain(비)),Zico,8,691779,-2.6%,https://www.youtube.com/watch?v=oKUEbsJDvuo
16,,초혼,김둘레,3,685645,,https://www.youtube.com/watch?v=FdDV3RICOcs
17,16,보라빛 밤 (pporappippam),SUNMI,8,649965,4%,https://www.youtube.com/watch?v=Is7glC9Jp7Q
18,12,PLAY (feat. CHANGMO),CHUNG HA,7,647332,-9%,https://www.youtube.com/watch?v=UsvoDgmfUwc
19,17,What You Waiting For,JEON SOMI,5,628546,0.5%,https://www.youtube.com/watch?v=lBYyAQ99ZFI
20,19,DANCE MONKEY,Tones and I,39,620671,3.4%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
21,18,곡예사 (Acrobat),Gwangil Jo,14,619620,1.5%,https://www.youtube.com/watch?v=aKuS6T2SZoI
22,15,Monster,"Red Velvet, Irene & SEULGI",7,613508,-5.3%,https://www.youtube.com/watch?v=Ujb-gvqsoi0
23,,100,SuperM,1,604421,,https://www.youtube.com/watch?v=nyzhtvtJWDQ
24,26,Psycho,Red Velvet,35,580067,9.4%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
25,28,환상동화 (Secret Story of the Swan),IZ*ONE,10,576147,16.2%,https://www.youtube.com/watch?v=nnVjsos40qk
26,25,아로하 (Aloha),CHO JUNG SEOK,21,565394,2.8%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
27,31,취기를 빌려 (Slightly Tipsy),Sandeul,4,562645,22.3%,https://www.youtube.com/watch?v=2COAu1l6hUQ
28,21,ON,BTS,26,553488,-7.6%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
29,14,여름 안에서 (feat. 황광희),SSAK3,5,548972,-16.5%,https://www.youtube.com/watch?v=OWo0iOkI_Zk
30,27,METEOR,CHANGMO,37,544107,7%,https://www.youtube.com/watch?v=abuTb3qMOsY
31,,Devil,SUPER JUNIOR,1,512688,,https://www.youtube.com/watch?v=gOwERHxXcTs
32,37,오래된 노래,Standing Egg,11,491228,18.8%,https://www.youtube.com/watch?v=JVIKowQZEdk
33,45,신난다 (feat. MAMAMOO),B.RYONG,3,478391,34.2%,https://www.youtube.com/watch?v=tX8CrN7gvuU
34,22,홀로 (HOLO),Lee Hi,4,474050,-18.3%,https://www.youtube.com/watch?v=VdeK_VsG9U0
35,35,Any song,ZICO,32,461671,5.3%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
36,30,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,44,461499,-1.8%,https://www.youtube.com/watch?v=YBEUXfT7_48
