Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,MORE & MORE,TWICE,1,3837625,,https://www.youtube.com/watch?v=mH0_XpSHkZo
2,1,깡 GANG,Rain,14,2775067,-13.2%,https://www.youtube.com/watch?v=xqFvYsy4wE4
3,3,살짝 설렜어 (Nonstop),OH MY GIRL,6,2656485,3.4%,https://www.youtube.com/watch?v=iDjQSdN_ig8
4,4,에잇 (feat. SUGA of BTS),IU,5,1851535,-19.7%,https://www.youtube.com/watch?v=TgOu00Mf3kI
5,5,사랑하게 될 줄 알았어 (I Knew I Love),전미도,2,1633987,-19.5%,https://www.youtube.com/watch?v=rOCymN-Rwiw
6,,"너에게 난, 나에게 넌",Mido and Falasol,1,1579766,,https://www.youtube.com/watch?v=tLGHKyZs0Gk
7,6,아로하 (Aloha),CHO JUNG SEOK,10,1496837,-4.3%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
8,7,WANNABE,ITZY,13,1263952,-9.9%,https://www.youtube.com/watch?v=fE2h3lGlOsk
9,,Sour Candy (feat. BLACKPINK),Lady Gaga,1,1136854,,https://www.youtube.com/watch?v=Fc2qWBIToKU
10,,Fadeaway,Phillmysoul,1,1105720,,https://www.youtube.com/watch?v=hmXmHF9x864
11,2,대취타(Daechwita),Agust D,2,992606,-68.2%,https://www.youtube.com/watch?v=qGjAWJ2zWWI
12,9,돌덩이,Ha Hyun Woo,15,964506,-4.4%,https://www.youtube.com/watch?v=kmUBHak9HD4
13,10,시작,Gaho,17,949977,-1.6%,https://www.youtube.com/watch?v=O0StKlRHVeE
14,11,Dolphin,OH MY GIRL,6,916452,-0.5%,https://www.youtube.com/watch?v=oaRTMjLdiDw
15,17,DANCE MONKEY,Tones and I,28,825289,2.4%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
16,14,블루밍 (Blueming),IU,29,823946,-5.2%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
17,12,ON,BTS,15,819206,-6.2%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
18,16,Psycho,Red Velvet,24,792034,-2.7%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
19,19,METEOR,CHANGMO,26,766950,2.2%,https://www.youtube.com/watch?v=abuTb3qMOsY
20,8,Candy,BAEKHYUN,2,762414,-32.1%,https://www.youtube.com/watch?v=gmgcRWxhmqY
21,18,FIESTA,IZ*ONE,16,759036,-2.2%,https://www.youtube.com/watch?v=eDEFolvLn0A
22,15,덤더럼 (Dumhdurum),Apink,8,752032,-11.3%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
23,20,LALALILALA,APRIL,7,729120,-1.5%,https://www.youtube.com/watch?v=cO9DbwTF7rY
24,21,Any song,ZICO,21,724430,1.2%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
25,24,Memories,Maroon 5,35,693068,2.1%,https://www.youtube.com/watch?v=SlPhMPnQ58k
26,,"Airplane, pt.2",BTS,5,690551,,https://www.youtube.com/watch?v=CxnJf0tWu48
27,13,Stay Tonight,CHUNG HA,6,635502,-26.9%,https://www.youtube.com/watch?v=YPFIh0dfYfw
28,30,좋은 사람 있으면 소개시켜줘,JOY,11,615746,7.4%,https://www.youtube.com/watch?v=hoLzH1revMg
29,,시절인연 (時節因緣),Lee Chanwon,1,602219,,https://www.youtube.com/watch?v=sM6h-qPcg_4
30,26,"그때 그 아인 (Someday, The Boy)",Kim Feel,15,578721,-9%,https://www.youtube.com/watch?v=qho6wWlsANw
31,32,Juice,Lizzo,4,572087,3.5%,https://www.youtube.com/watch?v=XaCrQL_8eMY
32,27,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,33,570753,-8.4%,https://www.youtube.com/watch?v=YBEUXfT7_48
33,28,Say So,Doja Cat,14,561309,-9.5%,https://www.youtube.com/watch?v=pok8H_KF1FA
