Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,벌써 12시 (Gotta Go),CHUNG HA,4,2332814,1.9%,https://www.youtube.com/watch?v=HlN2BXNJzxA
2,2,SOLO,Jennie,11,1642819,-26.2%,https://www.youtube.com/watch?v=b73BI9eUkjM
3,4,YES or YES,TWICE,12,1624914,-15%,https://www.youtube.com/watch?v=mAKsZ26SabQ
4,8,신용재 (SHIN YONG JAE),HAEUN,11,1245511,5.6%,https://www.youtube.com/watch?v=Y0rK7r-30hs
5,5,해야 (Sunrise),GFRIEND  ,2,1215889,-11.4%,https://www.youtube.com/watch?v=iciFwCnsyY4
6,15,MILLIONS,WINNER,6,1093187,19.3%,https://www.youtube.com/watch?v=PALjhRpnfbk
7,3,%%(응응),Apink,3,1072410,-49.9%,https://www.youtube.com/watch?v=499YUeNoYVE
8,6,IDOL,BTS,22,1006538,-23.4%,https://www.youtube.com/watch?v=pBuZEGYXA6E
9,11,180º,BEN,7,975003,-4.3%,https://www.youtube.com/watch?v=rDG9I9nx0QU
10,7,Love Shot,EXO,6,962805,-23.2%,https://www.youtube.com/watch?v=pSudEWBAYRE
11,9,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,26,950421,-18%,https://www.youtube.com/watch?v=IHNzOHi8sJs
12,10,La Vie en Rose,--,13,916521,-11.3%,https://www.youtube.com/watch?v=WZwr2a_lFWY
13,,7 rings,Ariana Grande,1,867167,,https://www.youtube.com/watch?v=QYh6mYIJG2Y
14,12,아낙네 (FIANCÉ),MINO,9,862036,-15.3%,https://www.youtube.com/watch?v=NY8VGNft-Zc
15,13,Me After You (너를 만나),--,13,856153,-14.8%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
16,18,We All Lie,Ha Jin,5,855203,23.5%,https://www.youtube.com/watch?v=PdDfuWJc9dA
17,16,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,44,813987,-1.6%,https://www.youtube.com/watch?v=1q_t6RNuH8c
18,,Home,SEVENTEEN,1,773463,,https://www.youtube.com/watch?v=R9VDPMk5ls0
19,,Song request(신청곡) (feat. SUGA),--,1,758118,,https://www.youtube.com/watch?v=ij0SQZcqnPU
20,17,Bad Boy,Red Velvet,8,728642,2.5%,https://www.youtube.com/watch?v=J_CFBjAyPWE
21,14,After You’ve Gone(넘쳐흘러),M.C The Max,4,716714,-25.5%,https://www.youtube.com/watch?v=g27XtqR7B0c
22,30,너도 그냥 날 놓아주면 돼 Just let me go,Yoon Gun,6,662526,32.4%,https://www.youtube.com/watch?v=0IaUogNqQqA
23,21,행복 (Happiness),OVAN,7,658471,9.1%,https://www.youtube.com/watch?v=qGh0jk-f6to
24,44,그대가 내 안에 박혔다,Hwang Chi-yeul,9,545206,38.9%,https://www.youtube.com/watch?v=
25,19,FAKE LOVE,BTS,34,539468,-13.5%,https://www.youtube.com/watch?v=7C2z4GqqS5E
26,28,내 생에 아름다운 (Beautiful Moment),K.Will,13,524792,1.3%,https://www.youtube.com/watch?v=1D17PdpGQBY
27,22,Tempo,EXO,12,512265,-14%,https://www.youtube.com/watch?v=iwd8N6K-sLk
28,27,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",31,510859,-1.8%,https://www.youtube.com/watch?v=RL1QmNKVJSE
29,35,The Way To Say Goodbye(이별하러 가는 길),--,19,510521,13.5%,https://www.youtube.com/watch?v=42iMZrYDEM4
30,,All Night,ASTRO,1,508832,,https://www.youtube.com/watch?v=ZEE1UC90I0o
31,23,What is Love?,TWICE,42,504103,-14.1%,https://www.youtube.com/watch?v=i0p1bmr0EmE
