Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Butter,BTS,2,13589328,-34.3%,https://www.youtube.com/watch?v=WMweEpGlu_U
2,2,Next Level,aespa,3,6397262,-32.3%,https://www.youtube.com/watch?v=4TWR90KJl84
3,3,ASAP,STAYC,8,3145832,-4.1%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
4,7,Dun Dun Dance,OH MY GIRL,4,2984187,27.7%,https://www.youtube.com/watch?v=HzOjwL7IP_o
5,4,In the morning,ITZY,5,2496786,-22.6%,https://www.youtube.com/watch?v=_ysomCGaZLw
6,8,사이렌 (Siren) [Remix],Homies,20,1999737,4.4%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
7,6,Dynamite,BTS,41,1920174,-18.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
8,5,HAPPEN (헤픈 우연),Heize,3,1897022,-28.2%,https://www.youtube.com/watch?v=AJPLgrfBiBo
9,9,롤린 (Rollin'),Brave Girls,19,1721347,-6.5%,https://www.youtube.com/watch?v=nw6mcjNlh8E
10,10,상상더하기,LABOUM,16,1687714,-5.3%,https://www.youtube.com/watch?v=bkGRmSF0rKE
11,11,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,11,1584188,-9.6%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
12,12,LILAC,IU,11,1540965,-4.2%,https://www.youtube.com/watch?v=v7bnOxV4jAc
13,13,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,13,1411329,-6%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
14,15,We Ride (운전만해),Brave Girls,13,1129249,-11.2%,https://www.youtube.com/watch?v=4HjcypoChfQ
15,16,Celebrity,IU,19,1093647,-5.4%,https://www.youtube.com/watch?v=0-q1KafFCLU
16,33,WE GO,fromis_9,2,1091000,99.4%,https://www.youtube.com/watch?v=HM6UpQZvbhY
17,14,맛 (Hot Sauce),NCT DREAM,4,972487,-31.8%,https://www.youtube.com/watch?v=PkKnp4SdE-w
18,17,Black Mamba,aespa,29,963660,-6.8%,https://www.youtube.com/watch?v=ZeerrnuLi5E
19,,안녕 (Hello),JOY,1,950574,,https://www.youtube.com/watch?v=lNvBbh5jDcA
20,22,If You Love Me (feat. Jay Park),NS Yoon-G,2,917013,8.5%,https://www.youtube.com/watch?v=1H4ViIioCAs
21,18,멜로디,ASH ISLAND,14,853629,-12%,https://www.youtube.com/watch?v=NB8LX6A5BBM
22,23,Lovesick Girls,BLACKPINK,35,807616,-0.4%,https://www.youtube.com/watch?v=dyRsYk0LyA8
23,25,Panorama,IZ*ONE,26,742048,-2.9%,https://www.youtube.com/watch?v=G8GaQdW2wHc
24,24,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,13,697095,-12.8%,https://www.youtube.com/watch?v=5_Esp-dXcOA
25,,Good-bye Baby,miss A,1,686964,,https://www.youtube.com/watch?v=EYKO1za5mX0
26,29,On The Ground,ROSÉ,12,645217,4.3%,https://www.youtube.com/watch?v=CKZvWhCqx1s
27,,good 4 u,Olivia Rodrigo,1,643602,,https://www.youtube.com/watch?v=gNi_6U5Pm_o
28,41,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",13,611353,21.7%,https://www.youtube.com/watch?v=adLGHcj_fmA
29,26,서울의 잠 못 이루는 밤 (feat. LEE SUHYUN),10CM,3,598862,-19.8%,https://www.youtube.com/watch?v=_HFRhzwJjd8
30,42,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,24,598811,19.9%,https://www.youtube.com/watch?v=KT5nEChOISs
31,28,Coin,IU,10,580659,-7.3%,https://www.youtube.com/watch?v=86BST8NIpNM
32,21,I Love U,Sung Si-kyung,2,573150,-34%,https://www.youtube.com/watch?v=7pK3kC2cO-s
33,74,한잔해,박군,22,560683,90.8%,https://www.youtube.com/watch?v=3N5g9BgM1To
34,37,Ashes,Stellar,19,556796,6.4%,https://www.youtube.com/watch?v=1NnT8RjQHg8
35,70,Build a Bitch,Bella Poarch,2,525091,71.2%,https://www.youtube.com/watch?v=FLGCGc7sAUw
36,32,Timeless,SG Wannabe,7,512776,-9.3%,https://www.youtube.com/watch?v=0pLa8NyS4Es
37,34,How You Like That,Sup I'm Bianca,49,508181,-6.1%,https://www.youtube.com/watch?v=ioNng23DkIM
38,,BOMAYE,SILKYBOIS,1,502047,,https://www.youtube.com/watch?v=mNhjRXfSRC8
39,39,Off My Face,Justin Bieber,6,499490,-1.3%,https://www.youtube.com/watch?v=AeZxDcjXbzE
40,61,Save Your Tears,The Weeknd,6,497813,51.7%,https://www.youtube.com/watch?v=XXYlFuWEuKI
41,35,After School,Weeekly,9,494152,-6.7%,https://www.youtube.com/watch?v=qfVuRQX0ydQ
42,,Je T'aime,JOY,1,477034,,https://www.youtube.com/watch?v=ZYBY490Undc
43,43,Ah puh,IU,10,473057,-4.6%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
44,44,Don't Call Me,SHINee,15,472938,-3.6%,https://www.youtube.com/watch?v=p6OoY6xneI0
45,45,Burn The House Down,AJR,18,467285,-0.6%,https://www.youtube.com/watch?v=UnyLfqpyi94
46,19,MAGO,GFRIEND  ,24,448766,-51.8%,https://www.youtube.com/watch?v=LmBYPXGqtss
47,47,HERO,Lim Young-woong,26,445328,-3.1%,https://www.youtube.com/watch?v=4jXLHKMRA-E
48,,Dynamite,BTS,1,443097,,https://www.youtube.com/watch?v=gdZLi9oWNZg
49,27,Advice,TAEMIN,3,442865,-40.3%,https://www.youtube.com/watch?v=sQg4VCB3bYw
50,40,I CAN'T STOP ME,TWICE,32,432828,-14.2%,https://www.youtube.com/watch?v=CM4CkVFmTds
51,,0X1=LOVESONG (I Know I Love You) (feat. Seori),TOMORROW X TOGETHER,1,423883,,https://www.youtube.com/watch?v=d5bbqKYu51w
52,,RAMIRANI,Ra Mi-ran & Mirani,1,396102,,https://www.youtube.com/watch?v=WpOdu4B1wTc
53,,GAMBLER,MONSTA X,1,393431,,https://www.youtube.com/watch?v=yY13X0BKaUw
54,36,BK Love (feat. 이해리),SNÏPER MC,4,385315,-26.6%,https://www.youtube.com/watch?v=INAoJ2yNVNk
55,,광화문에서 (At Gwanghwamun),KYUHYUN,5,384962,,https://www.youtube.com/watch?v=rUbq_IXBaYg
56,53,출항 (Sailing),AHN YE EUN,5,376693,4.9%,https://www.youtube.com/watch?v=efrVSI3yVSA
57,,내사람 : Partner for Life,SG Wannabe,2,376160,,https://www.youtube.com/watch?v=G5hbOrbfSRY
58,48,GENIUS (feat. CHANGMO),D.Ark,4,371907,-18.5%,https://www.youtube.com/watch?v=hdpMTQEZEV8
59,57,Everything Black (feat. Mike Taylor),Unlike Pluto,15,368257,5.5%,https://www.youtube.com/watch?v=mWKDZRJWdF4
60,20,내사람 (Partner for Life) (feat. Oak Joo Hyun),SG Wannabe,7,367549,-60.1%,https://www.youtube.com/watch?v=7lT1Wt41gDs
61,65,Kiss Me More (feat. SZA),Doja Cat,8,366672,14.3%,https://www.youtube.com/watch?v=0EVVKs6DQLo
62,,잠이 오질 않네요,Jang Beom June,29,355157,,https://www.youtube.com/watch?v=K0qKtn5VPUE
63,54,밝게 빛나는 별이 되어 비춰줄게 (I will be your shining star),Song I Han,18,351170,-1.6%,https://www.youtube.com/watch?v=hhTk3l9UfW0
64,,Astronaut In The Ocean,Masked Wolf,1,332318,,https://www.youtube.com/watch?v=MEg-oqI9qmw
65,55,Gone,--,12,322195,-9.2%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
66,,Bittersweet,"WONWOO, MINGYU (SEVENTEEN)",1,312140,,https://www.youtube.com/watch?v=gvdACvfuGFA
67,,Where Are We Now,MAMAMOO,1,311763,,https://www.youtube.com/watch?v=zzk09ESX7e0
68,69,I Still Love You,Jung Dong Ha,12,311216,1.3%,https://www.youtube.com/watch?v=YwRWIin3I6U
69,68,신호등,Lee Mujin,3,303490,-1.4%,https://www.youtube.com/watch?v=9Ibf10h9U0c
70,88,"You, Clouds, Rain (feat. Shin Yong Jae)",Heize,24,300695,21.8%,https://www.youtube.com/watch?v=afxLaQiLu-o
71,64,라라라,SG Wannabe,8,298665,-7%,https://www.youtube.com/watch?v=hPoRgIzXm5o
72,,Try Everything,Shakira,4,296668,,https://www.youtube.com/watch?v=c6rP-YP4c5I
73,96,Closed Ending,SHAUN,3,292421,33.2%,https://www.youtube.com/watch?v=VhjHsHHfri0
74,38,고래 (Dive Into You) [Live],NCT DREAM,4,290869,-43.7%,https://www.youtube.com/watch?v=uCFtLfpQwt4
75,67,pov,Ariana Grande,5,290550,-7.2%,https://www.youtube.com/watch?v=y-C5cM_0KVE
76,,안녕 (Hello),JOY,1,289210,,https://www.youtube.com/watch?v=lNvBbh5jDcA
77,62,My sea (아이와 나의 바다),IU,10,289043,-11.7%,https://www.youtube.com/watch?v=TqIAndOnd74
78,,FIRST,EVERGLOW,1,281159,,https://www.youtube.com/watch?v=Z3RA7bi5FUM
79,73,그냥 안아달란 말야 (Just hug me),Davichi,8,273321,-8%,https://www.youtube.com/watch?v=ORYgMXQ8Kqg
80,75,At My Worst,Pink Sweat$,18,272709,-4.5%,https://www.youtube.com/watch?v=8CEJoCr_9UI
81,76,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,17,271857,-4%,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
82,79,Racks On Racks (사임쌓임),"--, SUPERBEE, -- & Uneducated Kid",15,270628,0.8%,https://www.youtube.com/watch?v=I-MSIqTVi6s
83,63,꼬리 (TAIL),SUNMI,15,263846,-18%,https://www.youtube.com/watch?v=Aui0ZKIaXVc
84,82,축가 (Serenade),Jeon Woo Sung,11,263080,-0.2%,https://www.youtube.com/watch?v=p78NTG09yT0
85,66,살다가 (Live),SG Wannabe,7,261621,-17%,https://www.youtube.com/watch?v=OEx1wcYIpwM
86,86,Up,Cardi B,17,261154,3%,https://www.youtube.com/watch?v=rCiBgLOcuKU
87,77,이렇게 좋아해 본 적이 없어요,CHEEZE,11,255012,-7.8%,https://www.youtube.com/watch?v=eO5xa4ThtU4
88,72,STEP BY STEP,OH MY GIRL,8,252428,-16.8%,https://www.youtube.com/watch?v=arA8IXhR73s
89,,Journey to Atlantis,MSG WANNABE TOP8,1,251354,,https://www.youtube.com/watch?v=yUfXwsPRGNU
90,,Killer,Valerie Broussard,15,245326,,https://www.youtube.com/watch?v=HBuyabH6F-0
91,,Every moment of you (너의 모든 순간),Sung Si-kyung,1,244104,,https://www.youtube.com/watch?v=Dbxzh078jr4
92,89,300,Homies,3,243412,0.3%,https://www.youtube.com/watch?v=vQINkQCpv-Q
93,,MONTERO (Call Me By Your Name),Lil Nas X,2,239762,,https://www.youtube.com/watch?v=6swmTBVI83k
94,56,Bet You Wanna (feat. Cardi B),BLACKPINK,16,239692,-32%,https://www.youtube.com/watch?v=1qVDCzI4Xwc
95,91,Coffee With Me (커피한잔할래요),Paul Kim,13,233709,-1.1%,https://www.youtube.com/watch?v=l7PgoVBZpc8
96,52,CLOSER,OH MY GIRL,11,230759,-36.7%,https://www.youtube.com/watch?v=isUudT58Xfk
97,,Say Yes,Loco & Punch,22,230114,,https://www.youtube.com/watch?v=6GC8JF2FOgA
98,99,Like the first time (처음처럼) (feat. Gary),Heize,2,229489,5.4%,https://www.youtube.com/watch?v=J8BtPw9nSjs
99,83,Why Not?,Loona,15,228722,-12.8%,https://www.youtube.com/watch?v=b6li05zh3Kg
100,,Day By Day,JOY,1,226759,,https://www.youtube.com/watch?v=uY_t7yR_l6Q
