Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,What is Love?,TWICE,5,4641323,13%,https://www.youtube.com/watch?v=i0p1bmr0EmE
2,3,BBoom BBoom(뿜뿜),MOMOLAND,18,2297053,9.7%,https://www.youtube.com/watch?v=JQGRg8XBnB4
3,2,LOVE SCENARIO,iKON,16,2195924,4.2%,https://www.youtube.com/watch?v=vecSVX1QYbQ
4,5,밤 (Time for the moon night),GFRIEND  ,2,1993293,25.7%,https://www.youtube.com/watch?v=_XyBa8QsVQU
5,4,붕붕 (feat. Sik-K),HAON,4,1585737,-7.6%,https://www.youtube.com/watch?v=cDq1vUwM21k
6,7,지나오다,Nilo,6,1444136,13%,https://www.youtube.com/watch?v=
7,75,LATATA,(G)I-DLE,2,1298723,528.7%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
8,18,Shine(빛나리),PENTAGON,4,1233806,94.8%,https://www.youtube.com/watch?v=Nu2yQ1zYDYU
9,6,Starry Night(별이 빛나는 밤),MAMAMOO,10,1217313,-7.1%,https://www.youtube.com/watch?v=LjUXm0Zy_dk
10,9,Bad Boy,Red Velvet,16,1114244,6.5%,https://www.youtube.com/watch?v=J_CFBjAyPWE
11,10,You,MeloMance,8,1087119,10.9%,https://www.youtube.com/watch?v=jG2YdnrYFdo
12,8,My Way,ISU,24,1078154,-2.5%,https://www.youtube.com/watch?v=lXi8y3g4PP4
13,11,EVERYDAY,WINNER,6,811243,1.9%,https://www.youtube.com/watch?v=d1D1SJ-KqaQ
14,13,Roller Coaster,CHUNG HA,17,790079,6.1%,https://www.youtube.com/watch?v=900X9fDFLc4
15,,위아래 (Up & Down),EXID,18,727625,,https://www.youtube.com/watch?v=hfXZ6ydgZyo
16,14,Heart Shaker,TWICE,23,705202,-3.8%,https://www.youtube.com/watch?v=rRzxEiBLQCA
17,12,Just Friends(욕심),MeloMance,2,633803,-16.3%,https://www.youtube.com/watch?v=2N1Y9RxAsxg
18,19,마지막처럼 (As If It's Your Last),BLACKPINK,47,613605,5%,https://www.youtube.com/watch?v=Amq-qlqbjYA
19,21,Likey,TWICE,28,588920,4.9%,https://www.youtube.com/watch?v=V2hlQkVJZhE
20,,잊을만하면,Crush,1,554073,,https://www.youtube.com/watch?v=13xy-si_o6c
21,16,달리 (Dally) (feat. GRAY),Hyolyn,2,548379,-21.7%,https://www.youtube.com/watch?v=AoZFLCy-P-8
22,20,꽃 길 (FLOWER ROAD),BIGBANG,9,515920,-8.7%,https://www.youtube.com/watch?v=VWqxvBQKwKQ
23,22,그날처럼 (Good old days),Jang Deok Cheol,19,508428,-6.3%,https://www.youtube.com/watch?v=v6_GwXU1lkg
24,,What Is Love,Haddaway,1,500609,,https://www.youtube.com/watch?v=6S_9l3T4Gho
25,15,그날의 너 (That day),LOVELYZ,3,494593,-32.3%,https://www.youtube.com/watch?v=40Z9-kr504w
26,29,넋두리,--,6,493111,13.1%,https://www.youtube.com/watch?v=C2Joup07VbA
27,25,Red Flavor (빨간 맛),Red Velvet,44,485832,-0.7%,https://www.youtube.com/watch?v=WyiIGEHQP8o
28,26,그때 헤어지면 돼 (Only then),Roy Kim,9,483219,0.9%,https://www.youtube.com/watch?v=SkN_hWI6n28
29,24,BOOMERANG (부메랑),Wanna One,8,481873,-3.1%,https://www.youtube.com/watch?v=pmMjkMtpnTc
30,,This Is America,Childish Gambino,1,472098,,https://www.youtube.com/watch?v=VYOjWnS4cMY
31,17,별 시(別 時) (The Other Day),Park Hyo Shin,2,450359,-29.8%,https://www.youtube.com/watch?v=SWlIzhwtFtw
32,30,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,7,439242,3.1%,https://www.youtube.com/watch?v=1q_t6RNuH8c
33,28,피카부 (Peek-A-Boo),Red Velvet,25,422828,-3.2%,https://www.youtube.com/watch?v=6uJf2IT2Zh8
34,32,Havana (feat. Young Thug),Camila Cabello,28,417212,2.3%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
35,23,바코드  (Bar Code),HAON & VINXEN,6,405305,-22.4%,https://www.youtube.com/watch?v=dDeewpPQOK0
36,27,비행운 (Contrail),MoonMoon,25,392800,-14.1%,https://www.youtube.com/watch?v=FvOBwRWaGZg
37,36,결혼 (Marriage),MoonMoon,8,382513,3.6%,https://www.youtube.com/watch?v=TAnNI_m36YY
38,47,no tears left to cry,Ariana Grande,3,377482,18.5%,https://www.youtube.com/watch?v=ffxKSjUwKdU
39,46,DNA,BTS,34,377016,18%,https://www.youtube.com/watch?v=MBdVXkSdhwU
40,35,花요일 (Blooming Day),EXO-CBX,5,374056,0.4%,https://www.youtube.com/watch?v=Ib674A1yMtg
41,33,선물 (Gift),MeloMance,31,370089,-6.4%,https://www.youtube.com/watch?v=qYYJqWsBb1U
42,41,아모르 파티,Yonja Kim,38,367994,6.2%,https://www.youtube.com/watch?v=z4lGgzEya-o
43,40,가을 안부 (When Autumn Comes),Monday Kiz,21,347529,-0.9%,https://www.youtube.com/watch?v=rGVRvhm7ddk
44,39,눈 떠보니 이별이더라 (Break Up In The Morning),4MEN,17,345927,-3.6%,https://www.youtube.com/watch?v=3nqkdt2vvME
45,48,HandClap,Fitz and The Tantrums,16,342721,8.5%,https://www.youtube.com/watch?v=Y2V6yjjPbX0
46,,이 별 (Star),GB9,23,334497,,https://www.youtube.com/watch?v=kgspMLLZosE
47,37,바나나 알러지 원숭이,Oh My Girl Banhana,6,330817,-9.7%,https://www.youtube.com/watch?v=kaXXmahtxXQ
48,38,어른 (Grown Ups),Sondia,5,330288,-8.7%,https://www.youtube.com/watch?v=f2Pee5hnO-E
49,31,전혀 (feat. Woo),VINXEN,4,323316,-22.3%,https://www.youtube.com/watch?v=TKAGKFBh4W8
50,43,all of my life,PARK WON,32,318242,-4.3%,https://www.youtube.com/watch?v=CbNmRJCkwQs
51,57,It's Not Love If It Hurts Too Much,Čo U-džong,16,310961,9.3%,https://www.youtube.com/watch?v=
52,42,주인공,SUNMI,17,308948,-7.3%,https://www.youtube.com/watch?v=F4qfN5UeFvQ
53,,El Chombo Dame Tu Cosita Official Video Ultra Music New Master Audio,Mariote,1,299940,,https://www.youtube.com/watch?v=09WZf_VuIlQ
54,,"Asphyxia (From ""Tokyo Ghoul:re, OP"")",Raon Lee,1,295217,,https://www.youtube.com/watch?v=tZb3IHnivbU
55,73,Make Me Ah,Rania,6,289495,32.5%,https://www.youtube.com/watch?v=eoPcIWBAVHk
56,,쓸애기,Habin & Pocket Girls,18,287114,,https://www.youtube.com/watch?v=RNQI3OoS5MA
57,53,셀럽파이브 (셀럽이 되고 싶어),Celeb Five,16,283797,-5.6%,https://www.youtube.com/watch?v=mmEmYdnGKdY
58,55,FRIENDS,Marshmello & Anne-Marie,11,272042,-8.1%,https://www.youtube.com/watch?v=jzD_yyEcp0M
59,45,어린 왕자 (The Little Prince),HAON & PULLIK (Park Jun Ho),6,271073,-16.7%,https://www.youtube.com/watch?v=Wd4M_r4cDYQ
60,34,Lady,EXID,3,262389,-31.2%,https://www.youtube.com/watch?v=9ndEO6wMv1o
61,65,Havana,J.Fla,6,258728,5.1%,https://www.youtube.com/watch?v=i1R4R84-EPA
62,56,Candy Pop,TWICE,14,256247,-11.8%,https://www.youtube.com/watch?v=wQ_POfToaVY
63,,SINKING DOWN WITH U,VINXEN,1,254894,,https://www.youtube.com/watch?v=Wfg2tclBraQ
64,49,멜로망스도 부르셨다❤️ YOU-김상민 (+2키UP 하이라이트) | 버블디아,MeloMance,12,254714,-17.7%,https://www.youtube.com/watch?v=O9J68CX4h04
65,62,Rolling in the Deep,Adele,9,250965,-2.3%,https://www.youtube.com/watch?v=rYEDA3JcQqw
66,,오늘부터 우리는 (Me Gustas Tu),GFRIEND  ,15,250455,,https://www.youtube.com/watch?v=YYHyAIFG3iI
67,58,호랑수월가 (feat. 나래),상록수,11,249873,-8.9%,https://www.youtube.com/watch?v=
68,67,Fate,Lee Sun-hee,6,241359,1%,https://www.youtube.com/watch?v=BEcw9JWb9ys
69,59,instagram,DEAN,14,237803,-12.3%,https://www.youtube.com/watch?v=wKyMIrBClYw
70,72,lie (미안해),Yang Da Il,8,237577,8%,https://www.youtube.com/watch?v=1icPJAhI2TA
71,71,Blood Sweat & Tears,BTS,2,237275,6.1%,https://www.youtube.com/watch?v=QBYbEU0vvwM
72,,"My Paradise , VINXEN)",Groovy Room,1,237000,,https://www.youtube.com/watch?v=mKkFLjQ1prA
73,68,Upside Down(뒤집어버려),"Jay Park, Simon Dominic, Loco & GRAY",2,233490,1.6%,https://www.youtube.com/watch?v=VlM8BXylDoQ
74,63,폰서트,10CM,7,231180,-7.5%,https://www.youtube.com/watch?v=mOo8bVzN9M8
75,61,The Snowman,Jung Seung Hwan,12,228588,-12.6%,https://www.youtube.com/watch?v=1WAbRa6Tg04
76,70,약속해요 (I.P.U.),Wanna One,10,223689,-0.5%,https://www.youtube.com/watch?v=2NlNEj2mCIg
77,69,You,Kim SangMin,7,222068,-2.2%,https://www.youtube.com/watch?v=LneGd_itknE
78,51,Stand By Your Man,Carla Bruni,6,221836,-27.8%,https://www.youtube.com/watch?v=aaXGCjAnIaY
79,82,"눈, 코, 입 (EYES, NOSE, LIPS)",TAEYANG,19,213919,14.2%,https://www.youtube.com/watch?v=UwuAPyOImoI
80,66,북,Rohann & Chin Chillah,6,213326,-11.8%,https://www.youtube.com/watch?v=T4XkrOz4tnY
81,77,IDGAF,Dua Lipa,9,212244,6.8%,https://www.youtube.com/watch?v=Mgfe5tIwOj0
82,64,Young Wave  (feat. Hangzoo & Boi B),Oh Dam Ryul (nongmill kim),6,210289,-15.3%,https://www.youtube.com/watch?v=rfZsrcJS4oQ
83,50,주지마 (Don't),Loco & Hwa Sa,2,207773,-32.7%,https://www.youtube.com/watch?v=IB6kViGA3rY
