Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,YES or YES,TWICE,7,3000509,-12.4%,https://www.youtube.com/watch?v=mAKsZ26SabQ
2,2,SOLO,Jennie,6,2801579,-12.8%,https://www.youtube.com/watch?v=b73BI9eUkjM
3,3,아낙네 (FIANCÉ),MINO,4,2531424,-11.5%,https://www.youtube.com/watch?v=NY8VGNft-Zc
4,4,Bad Boy,Red Velvet,3,1929823,-7.8%,https://www.youtube.com/watch?v=J_CFBjAyPWE
5,6,I LOVE YOU (알러뷰),EXID,5,1449452,-8.8%,https://www.youtube.com/watch?v=SAdmzjsFVQo
6,5,La Vie en Rose,--,8,1411700,-14%,https://www.youtube.com/watch?v=WZwr2a_lFWY
7,7,Me After You (너를 만나),--,8,1200237,0.9%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
8,9,신용재 (SHIN YONG JAE),HAEUN,6,1160651,15.1%,https://www.youtube.com/watch?v=Y0rK7r-30hs
9,20,180º,BEN,2,1108840,54.8%,https://www.youtube.com/watch?v=rDG9I9nx0QU
10,11,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",26,1004533,13%,https://www.youtube.com/watch?v=RL1QmNKVJSE
11,,첫눈에 (First Sight),Heize,1,996544,,https://www.youtube.com/watch?v=hhXDFl6tmVY
12,21,The Best Thing I Ever Did(올해 제일 잘한 일),TWICE,2,864819,21%,https://www.youtube.com/watch?v=CfUGjK6gGgs
13,,MILLIONS,WINNER,1,821818,,https://www.youtube.com/watch?v=PALjhRpnfbk
14,10,IDOL,BTS,17,814863,-9.6%,https://www.youtube.com/watch?v=pBuZEGYXA6E
15,12,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,39,807644,-5.5%,https://www.youtube.com/watch?v=1q_t6RNuH8c
16,13,"thank u, next",Ariana Grande,6,793375,-6.8%,https://www.youtube.com/watch?v=gl1aHhXnN1k
17,15,BBIBBI(삐삐),IU,10,739637,-9.9%,https://www.youtube.com/watch?v=nM0xDI5R50E
18,18,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,21,715949,-0.7%,https://www.youtube.com/watch?v=IHNzOHi8sJs
19,16,Tempo,EXO,7,702865,-12%,https://www.youtube.com/watch?v=iwd8N6K-sLk
20,22,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,12,641225,-8.4%,https://www.youtube.com/watch?v=EIQNCiIZQRg
21,,Bad Boy,Red Velvet,47,633644,,https://www.youtube.com/watch?v=J_CFBjAyPWE
22,14,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,7,630647,-25.3%,https://www.youtube.com/watch?v=UOxkGD8qRB4
23,27,The Way To Say Goodbye(이별하러 가는 길),--,14,626543,8.1%,https://www.youtube.com/watch?v=42iMZrYDEM4
24,19,Bohemian Rhapsody,Queen,8,616300,-14.1%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
25,34,FAKE LOVE,BTS,29,590098,20.3%,https://www.youtube.com/watch?v=7C2z4GqqS5E
26,17,Wind flower,MAMAMOO,4,581178,-23.9%,https://www.youtube.com/watch?v=uOZ2r_UAfdc
27,23,BBoom BBoom(뿜뿜),MOMOLAND,50,574772,-12.2%,https://www.youtube.com/watch?v=JQGRg8XBnB4
