Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Dynamite,BTS,18,3926178,-4.8%,https://www.youtube.com/watch?v=gdZLi9oWNZg
2,3,Panorama,IZ*ONE,3,2084715,-18.3%,https://www.youtube.com/watch?v=G8GaQdW2wHc
3,5,Lovesick Girls,BLACKPINK,12,1391038,-10.6%,https://www.youtube.com/watch?v=dyRsYk0LyA8
4,4,테스형!,Na Hoon-a,13,1310011,-19.2%,https://www.youtube.com/watch?v=MRrXRlVd0P0
5,6,Life Goes On,BTS,5,1171067,-14.9%,https://www.youtube.com/watch?v=-5q5mZbe3V8
6,7,Black Mamba,aespa,6,1165801,-1.2%,https://www.youtube.com/watch?v=ZeerrnuLi5E
7,15,All I Want For Christmas Is You,Mariah Carey,28,1121484,45%,https://www.youtube.com/watch?v=aAkMkVFwAoo
8,55,CRY FOR ME,TWICE,2,1026881,206.7%,https://www.youtube.com/watch?v=FF50-LY2Kro
9,2,악역 (feat. 이하이 & 사이먼 도미닉 (Prod. 코드 쿤스트)),Swings,2,1003057,-71.7%,https://www.youtube.com/watch?v=0tyznwCDUYI
10,8,I CAN'T STOP ME,TWICE,9,986683,-9.6%,https://www.youtube.com/watch?v=CM4CkVFmTds
11,11,How You Like That,BLACKPINK,26,878674,2.4%,https://www.youtube.com/watch?v=ioNng23DkIM
12,23,Santa Tell Me,Ariana Grande,26,823896,32.7%,https://www.youtube.com/watch?v=nlR0MkrRklg
13,9,Make A Wish (Birthday Song),NCT U,11,817566,-20.1%,https://www.youtube.com/watch?v=tyrVtwE8Gv0
14,35,Please don’t…(이러지마 제발),K.Will,4,740476,54.2%,https://www.youtube.com/watch?v=PdUiCJnRptk
15,13,MAGO,GFRIEND  ,7,712081,-11.2%,https://www.youtube.com/watch?v=LmBYPXGqtss
16,16,취기를 빌려 (Slightly Tipsy),Sandeul,22,711511,-7%,https://www.youtube.com/watch?v=2COAu1l6hUQ
17,10,When We Disco,J.Y. Park  & SUNMI,20,710787,-19.3%,https://www.youtube.com/watch?v=zrsBjYukE8s
18,14,잠이 오질 않네요,Jang Beom June,9,703097,-12%,https://www.youtube.com/watch?v=K0qKtn5VPUE
19,24,What Do I Call You,TAEYEON,2,695287,13.1%,https://www.youtube.com/watch?v=5LbFdY6vGsQ
20,25,밤하늘의 별을 (Shiny Star),KyoungSeo,6,665765,8.5%,https://www.youtube.com/watch?v=NuTNPV72rFo
21,22,ON,BTS,44,627143,-0.8%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
22,12,さくらんぼ,Ai Otsuka,5,614897,-27.8%,https://www.youtube.com/watch?v=upODO6OuOOk
23,32,고독하구만 (Godok) (feat. SUPERBEE),MUSHVENOM,2,602020,17.5%,https://www.youtube.com/watch?v=Y81VNXdDRro
24,,Sequence,IZ*ONE,1,595729,,https://www.youtube.com/watch?v=xond2K-7fjQ
25,31,Snowman,Sia,19,595266,16.2%,https://www.youtube.com/watch?v=gset79KMmt0
26,19,HERO,Lim Young-woong,8,594462,-14.7%,https://www.youtube.com/watch?v=4jXLHKMRA-E
27,,놀이공원 Amusement Park,BAEKHYUN,1,574314,,https://www.youtube.com/watch?v=ufX7VluncTY
28,28,살짝 설렜어 (Nonstop),OH MY GIRL,35,547309,3%,https://www.youtube.com/watch?v=iDjQSdN_ig8
29,26,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",13,545025,-9.8%,https://www.youtube.com/watch?v=qvu4nPMyl3U
30,17,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,3,530109,-24.9%,https://www.youtube.com/watch?v=G2bx3FzgJ6o
31,30,에잇 (feat. SUGA of BTS),IU,34,515660,-2.1%,https://www.youtube.com/watch?v=TgOu00Mf3kI
32,33,WANNABE,ITZY,42,503692,0.9%,https://www.youtube.com/watch?v=fE2h3lGlOsk
33,27,딩가딩가 (Dingga),MAMAMOO,10,480853,-16.9%,https://www.youtube.com/watch?v=dfl9KIX1WpU
34,37,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,10,460697,4.2%,https://www.youtube.com/watch?v=YJInKpVsBQA
35,39,SO BAD,STAYC,7,455427,4.2%,https://www.youtube.com/watch?v=gMe1c4UegBY
36,,For You (feat. Crush),Lee Hi,1,452390,,https://www.youtube.com/watch?v=ZFdHh-MWB6Q
37,,Christmas Love,JiMin,1,444513,,https://www.youtube.com/watch?v=LDPSNwJPnGY
38,38,어떻게 지내 (I Need You),OVAN,42,436562,-1.2%,https://www.youtube.com/watch?v=rVXeArOQIs4
39,63,Last Christmas,Wham!,10,433265,43.9%,https://www.youtube.com/watch?v=E8gmARGvPlI
40,34,AYA,MAMAMOO,8,424559,-14.4%,https://www.youtube.com/watch?v=UoI9riNffEU
41,68,미리 메리 크리스마스 Merry Christmas ahead (feat. Cheon Dung),IU,10,392702,43.7%,https://www.youtube.com/watch?v=w14rSMl35ro
42,58,Not Shy,ITZY,19,381830,18%,https://www.youtube.com/watch?v=wTowEKjDGkU
43,,Maria (마리아),Hwa Sa,24,379238,,https://www.youtube.com/watch?v=tDukIfFzX18
