Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
48,,Step and a step,NiziU,1,392538,,https://www.youtube.com/watch?v=a6QT0acJFQE
49,44,Psycho,Red Velvet,49,390538,-8.6%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
50,43,Not Shy,ITZY,15,389213,-9.8%,https://www.youtube.com/watch?v=wTowEKjDGkU
51,73,밤하늘의 별을 (Shiny Star),KyoungSeo,2,386006,59%,https://www.youtube.com/watch?v=NuTNPV72rFo
52,20,Show Your Love,BTOB,2,380458,-45.6%,https://www.youtube.com/watch?v=JBEdgsea9sM
53,21,광장동에서,CHANGMO,2,372377,-44.3%,https://www.youtube.com/watch?v=QlkoXVVtGJo
54,32,WAP (feat. Megan Thee Stallion),Cardi B,16,364531,-30.8%,https://www.youtube.com/watch?v=hsm4poTWjMs
55,33,시간의 바깥 (above the time),IU,16,362340,-30.3%,https://www.youtube.com/watch?v=R3Fwdnij49o
56,37,A thought on an autumn night (가을밤에 든 생각),JANNABI,3,360035,-22.9%,https://www.youtube.com/watch?v=9T_uq_HpfyQ
57,48,서면역에서 seomyun,SoonSoonHee,8,360013,-12.9%,https://www.youtube.com/watch?v=Izl5vXDTevY
58,61,34+35,Ariana Grande,3,356211,29.2%,https://www.youtube.com/watch?v=B6_iQvaIjXw
59,58,Santa Tell Me,Ariana Grande,22,349688,15.5%,https://www.youtube.com/watch?v=nlR0MkrRklg
60,36,도망가,MINO,4,340073,-28.6%,https://www.youtube.com/watch?v=1eWm7NwjGco
61,52,My Love (Duet Ver.),Lee Seung-chul & TAEYEON,3,326990,-14.5%,https://www.youtube.com/watch?v=l44stchlnkU
62,51,5시 53분의 하늘에서 발견한 너와 나 (Blue Hour),TOMORROW X TOGETHER,5,326982,-17.3%,https://www.youtube.com/watch?v=Vd9QkWsd5p4
63,57,positions,Ariana Grande,5,320759,2.1%,https://www.youtube.com/watch?v=tcYodQoapMg
64,63,Late Night(늦은 밤 너의 집 앞 골목길에서),Noel,24,315154,17.4%,https://www.youtube.com/watch?v=kFhf7pjRRjA
65,70,All I Want For Christmas Is You,Mariah Carey,24,311375,24.7%,https://www.youtube.com/watch?v=aAkMkVFwAoo
66,60,보자보자 (Let's see),MUSHVENOM,5,309779,11.3%,https://www.youtube.com/watch?v=9OADFEl-QQ0
67,,Skit,BTS,1,305037,,https://www.youtube.com/watch?v=YkGEbnNj48k
68,53,Bad Boy,CHUNG HA & Christopher,10,302900,-13.8%,https://www.youtube.com/watch?v=8WOawEvEGWc
69,77,Mood (Live),24kGoldn & Iann Dior,5,301732,28.8%,https://www.youtube.com/watch?v=GrAchTdepsU
70,50,Hangover(너도 아는),Paul Kim,4,288023,-27.8%,https://www.youtube.com/watch?v=IRE0Y8Xc2GI
71,69,Snowman,Sia,15,283517,13.1%,https://www.youtube.com/watch?v=gset79KMmt0
72,,Like That (feat. Gucci Mane),Doja Cat,3,280515,,https://www.youtube.com/watch?v=XEJLuJyxLDE
73,54,HOME;RUN,SEVENTEEN,5,276571,-19.5%,https://www.youtube.com/watch?v=UB4FzllQCyc
74,,Black Swan,BTS,24,275538,,https://www.youtube.com/watch?v=0lapF4DQPKQ
75,59,"사랑 못해, 남들 쉽게 다 하는 거 (Others love easily, but I can’t)",이진성,5,266319,-6.7%,https://www.youtube.com/watch?v=aPujgZn2PCg
76,,さくらんぼ,Ai Otsuka,1,265097,,https://www.youtube.com/watch?v=upODO6OuOOk
77,46,Psycho,Mia Rodriguez,2,246890,-42%,https://www.youtube.com/watch?v=KGgOz_gRD_c
78,39,이데아 IDEA:理想,TAEMIN,3,246568,-44.8%,https://www.youtube.com/watch?v=KUvOQlkLNhE
79,55,Dancing Cartoon,BOL4,4,239187,-29.4%,https://www.youtube.com/watch?v=ZcwORBWKl-U
80,,I'm so sick (1도 없어),Apink,33,236957,,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
81,,Say So,Doja Cat,27,234494,,https://www.youtube.com/watch?v=pok8H_KF1FA
82,76,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),KYUHYUN,13,231728,-3.5%,https://www.youtube.com/watch?v=YbVlhdoo13s
83,17,Love,CNBLUE,3,226208,-73.9%,https://www.youtube.com/watch?v=sl1U81q_vkY
84,74,The Little Things,Im Chang-jung,6,225413,-6.9%,https://www.youtube.com/watch?v=zdyebEnWzTM
85,78,Love is (사랑은 지날수록 더욱 선명하게 남아),Jeon Sang Keun,19,224687,-3.9%,https://www.youtube.com/watch?v=02GLhppUhZU
86,,Blinding Lights,The Weeknd,22,221325,,https://www.youtube.com/watch?v=4NRXx6U8ABQ
87,,Tic Tac!,Mirani,1,219746,,https://www.youtube.com/watch?v=Jdusut7yrMI
88,65,Bet You Wanna (feat. Cardi B),BLACKPINK,8,218939,-18%,https://www.youtube.com/watch?v=1qVDCzI4Xwc
89,85,why break up? (우리 왜 헤어져야 해),Sin Ye Young,13,217086,5.1%,https://www.youtube.com/watch?v=75p4jyMXOKc
90,80,나랑 같이 걸을래 (바른연애 길잡이 X 적재),Jukjae,5,214389,-3.2%,https://www.youtube.com/watch?v=cn8gCkw6H5A
91,98,Black Suit,SUPER JUNIOR,11,212336,21.6%,https://www.youtube.com/watch?v=MvqB6JsRbsc
92,72,You Never Know,BLACKPINK,8,212233,-14%,https://www.youtube.com/watch?v=wlzGXcTzdzU
93,,Monster,Shawn Mendes & Justin Bieber,1,211883,,https://www.youtube.com/watch?v=MPbUaIZAaeA
94,62,Therefore I Am,Billie Eilish,2,208950,-23.3%,https://www.youtube.com/watch?v=RUQl6YcMalg
95,84,Feel Good (Secret Code),fromis_9,11,206295,-2.2%,https://www.youtube.com/watch?v=jLmJhjCzOTw
96,,Man's Not Hot,Big Shaq,1,202264,,https://www.youtube.com/watch?v=3M_5oYU-IsU
97,66,Why Not?,Loona,6,199434,-24.3%,https://www.youtube.com/watch?v=b6li05zh3Kg
98,90,Levitating (feat. DaBaby),Dua Lipa,8,199228,2.2%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
99,86,Error (feat. Loopy),ASH ISLAND,20,196976,-3.9%,https://www.youtube.com/watch?v=JMw_cyEjNUw
100,81,홀로 (HOLO),Lee Hi,18,196873,-9.3%,https://www.youtube.com/watch?v=VdeK_VsG9U0
