Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Siren (사이렌),SUNMI,3,2565214,16.4%,https://www.youtube.com/watch?v=TNWMZIf7eSg
2,1,IDOL,BTS,4,2497334,-42.2%,https://www.youtube.com/watch?v=pBuZEGYXA6E
3,4,Power Up,Red Velvet,7,1536580,-21.2%,https://www.youtube.com/watch?v=aiHSVQy9xN8
4,6,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,13,1286939,-14.1%,https://www.youtube.com/watch?v=IHNzOHi8sJs
5,5,Dance The Night Away,TWICE,10,1201957,-23.4%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
6,3,몰랐니 (Lil' Touch),Girls' Generation-Oh!GG,3,1097352,-49.6%,https://www.youtube.com/watch?v=SdzLl-XpJt0
7,7,HANN (Alone) (한) (一),(G)I-DLE,6,1022146,-9.1%,https://www.youtube.com/watch?v=OKNXn2qCEws
8,8,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,26,944431,-1%,https://www.youtube.com/watch?v=1q_t6RNuH8c
9,9,BAAM,MOMOLAND,12,796458,-14.7%,https://www.youtube.com/watch?v=txWmd7QKFe8
10,11,lie (미안해),Yang Da Il,27,778840,3%,https://www.youtube.com/watch?v=1icPJAhI2TA
11,10,죽겠다(KILLING ME),iKON,8,754989,-13.6%,https://www.youtube.com/watch?v=RyVS7R9PN6U
12,26,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",13,687885,40.6%,https://www.youtube.com/watch?v=jd2DxTR0znU
13,12,I'M FINE,BTS,4,646060,-7.9%,https://www.youtube.com/watch?v=dyXhcS04MVY
14,13,LOVE SCENARIO,iKON,35,645229,-7.7%,https://www.youtube.com/watch?v=vecSVX1QYbQ
15,17,"셋 셀테니 (1, 2, 3!)",SEUNGRI,9,618876,4.2%,https://www.youtube.com/watch?v=Q7sHwg2Z21U
16,30,Work Out,"Jvcki Wai, Kid Milli, NO:EL  , YANGHONGWON & Swings",12,615299,42.2%,https://www.youtube.com/watch?v=eeT87k7shpA
17,14,FAKE LOVE,BTS,16,609874,-11.2%,https://www.youtube.com/watch?v=cibTjNJkaMk
18,15,Bad Boy,Red Velvet,35,592785,-7.7%,https://www.youtube.com/watch?v=J_CFBjAyPWE
19,23,DNA,BTS,52,568139,9.1%,https://www.youtube.com/watch?v=MBdVXkSdhwU
20,,우리 그만하자 (The Hardest Part),Roy Kim,1,527267,,https://www.youtube.com/watch?v=fB406grTgz4
21,22,Travel(여행),BOL4,17,511837,-4.5%,https://www.youtube.com/watch?v=xRbPAVnqtcs
22,20,BBoom BBoom(뿜뿜),MOMOLAND,37,500699,-10.4%,https://www.youtube.com/watch?v=JQGRg8XBnB4
23,25,지나오다,Nilo,25,498498,1.4%,https://www.youtube.com/watch?v=
24,18,What is Love?,TWICE,24,497755,-12.1%,https://www.youtube.com/watch?v=i0p1bmr0EmE
25,19,Remember Me (불꽃놀이),OH MY GIRL,2,493839,-11.8%,https://www.youtube.com/watch?v=RrvdjyIL0fA
26,16,1도 없어(I'm so sick),Apink,12,493365,-19.8%,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
