Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,FANCY,TWICE,5,3902359,25.8%,https://www.youtube.com/watch?v=kOHB85vDuow
2,5,bad guy,Billie Eilish,8,2542249,62.5%,https://www.youtube.com/watch?v=DyDfgMOUjCI
3,3,Kill This Love,BLACKPINK,7,2124433,-8.9%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
4,2,Boy With Luv (feat. Halsey),BTS,6,1874751,-32.5%,https://www.youtube.com/watch?v=XsX3ATc3FbA
5,6,2002,Anne-Marie,24,1820382,26.3%,https://www.youtube.com/watch?v=Il-an3K9pjg
6,4,달라달라(DALLA DALLA),ITZY,15,1191030,-42%,https://www.youtube.com/watch?v=pNfTK39k55U
7,9,Violeta (비올레타),IZ*ONE,8,1138841,33.9%,https://www.youtube.com/watch?v=6eEZ7DJMzuk
8,7,The fifth season(다섯 번째 계절) (SSFWL),OH MY GIRL,3,1119009,-12%,https://www.youtube.com/watch?v=udGwca1HBM4
9,17,AH YEAH (아예),WINNER,2,1018263,113%,https://www.youtube.com/watch?v=Pm0_G8Zl0ek
10,12,If there was practice in love(사랑에 연습이 있었다면),"Lim JaeHyun, Moon SeongWook",8,874030,34.1%,https://www.youtube.com/watch?v=JRdykduaHG0
11,8,Goodbye(굿바이),Park Hyo Shin,3,823634,-21%,https://www.youtube.com/watch?v=Xp8Ep1W-azw
12,10,Rooftop (옥탑방),N.Flying,15,778131,-3.4%,https://www.youtube.com/watch?v=VpaUh_BGqE0
13,,Pick me,Song Ga-in,1,775286,,https://www.youtube.com/watch?v=DBjRYklSdFU
14,15,YES or YES,TWICE,29,687029,34.3%,https://www.youtube.com/watch?v=mAKsZ26SabQ
15,22,벌써 12시 (Gotta Go),CHUNG HA,21,680329,59.9%,https://www.youtube.com/watch?v=HlN2BXNJzxA
16,,안녕하세요 (Begin Again),Kim Jae-hwan,1,630604,,https://www.youtube.com/watch?v=eEl1V4UhLTo
17,11,사계 (Four Seasons),TAEYEON,9,628862,-5.8%,https://www.youtube.com/watch?v=4HG_CJzyX6A
18,21,눈 Snow,Lil Tachi & Hotchkiss,7,594465,38.9%,https://www.youtube.com/watch?v=-ZZ90fD86ok
19,,BBIBBI(삐삐),IU,25,593621,,https://www.youtube.com/watch?v=nM0xDI5R50E
20,42,I Don't Care,Ed Sheeran & Justin Bieber,2,587844,94.3%,https://www.youtube.com/watch?v=y83x7MgzWOA
21,14,주저하는 연인들을 위해 (For Lovers Who Hesitate),JANNABI,10,578854,6.3%,https://www.youtube.com/watch?v=t8P-zdkoeJA
22,13,"Bom(나만, 봄)",BOL4,8,555975,-11%,https://www.youtube.com/watch?v=AsXxuIdpkWM
23,16,IDOL,BTS,39,533711,8.9%,https://www.youtube.com/watch?v=pBuZEGYXA6E
24,40,Lip & Hip,HyunA,24,532845,72.6%,https://www.youtube.com/watch?v=vcqImqOVE2U
25,36,Dance The Night Away,TWICE,40,482756,50.5%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
26,28,Senorita,(G)I-DLE,13,462460,25%,https://www.youtube.com/watch?v=2cevbhEqQF4
27,18,7 rings,Ariana Grande,18,438323,-4.8%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
28,19,I'm So Hot,MOMOLAND,10,419887,-8.5%,https://www.youtube.com/watch?v=tsN-MkpiZB0
29,31,Power Up,Red Velvet,28,419849,19.7%,https://www.youtube.com/watch?v=aiHSVQy9xN8
30,23,HERE (feat. VINXEN),Young Kay,6,412176,-1%,https://www.youtube.com/watch?v=lYRe0lfx1SE
31,,Cause I'm God Girl,HyunA,4,408512,,https://www.youtube.com/watch?v=ib_1ATfr8wM
32,24,SOLO,Jennie,28,404452,-1.2%,https://www.youtube.com/watch?v=b73BI9eUkjM
33,20,노래방에서,--,9,403410,-10.9%,https://www.youtube.com/watch?v=BUzI-awsi1s
34,,Love Shot,EXO,20,400447,,https://www.youtube.com/watch?v=pSudEWBAYRE
